GPS_Latitude,GPS_Longitude,Sections,GPS_Speed,Sebring Full Course
27.44826686,-81.35359723,,107.271042,
27.44826669,-81.35364582,,107.406502,
27.44826654,-81.35369448,,107.581726,
27.4482664,-81.3537432,,107.706001,
27.44826625,-81.35379197,,107.830276,
27.44826609,-81.3538408,,107.954544,
27.4482659,-81.35388969,,108.078827,
27.44826567,-81.35393864,,108.214287,
27.44826538,-81.35398767,,108.389511,
27.44826505,-81.35403676,,108.513786,
27.44826467,-81.35408591,,108.638062,
27.44826428,-81.35413463,,108.761086,
27.44826385,-81.35418391,,108.895927,
27.44826344,-81.35423325,,109.07177,
27.44826305,-81.35428265,,109.196045,
27.44826268,-81.35433209,,109.320328,
27.44826235,-81.35438159,,109.444603,
27.44826206,-81.35443116,,109.568871,
27.4482618,-81.35448078,,109.693146,
27.44826156,-81.35453046,START:TURN 17,109.817413,
27.44826132,-81.3545802,,109.941696,
27.44826107,-81.35463,,110.065971,
27.4482608,-81.35467986,,110.17968,
27.44826048,-81.35472927,,110.251137,
27.44826011,-81.35477917,,110.375412,
27.44825971,-81.35482904,,110.459923,
27.44825928,-81.35487881,,110.335648,
27.44825884,-81.3549284,,110.1716,
27.44825841,-81.35497765,,109.75901,
27.44825803,-81.35502654,,109.11776,
27.44825771,-81.355075,,108.342285,
27.44825747,-81.35512297,,107.350578,
27.44825732,-81.35517031,,106.055641,
27.44825726,-81.35521698,,104.802956,
27.44825727,-81.35526307,,103.478195,
27.44825731,-81.35530814,,102.091293,
27.44825736,-81.35535312,,100.839233,
27.44825741,-81.35539747,,99.543671,
27.44825743,-81.35544123,,98.310242,
27.44825743,-81.3554845,,97.129639,
27.44825742,-81.3555273,,95.949036,
27.44825744,-81.35556965,,94.796394,
27.44825752,-81.35561147,,93.792877,
27.44825773,-81.3556528,,92.736549,
27.44825809,-81.35569371,,91.689537,
27.44825863,-81.35573423,,90.704659,
27.44825938,-81.35577437,,89.781929,
27.4482604,-81.3558137,,88.920708,
27.44826174,-81.35585303,,88.068184,
27.44826337,-81.35589206,,87.331238,
27.44826531,-81.35593078,,86.647736,
27.44826758,-81.35596922,,85.964226,
27.44827028,-81.35600733,,85.289421,
27.44827344,-81.35604515,,84.676743,
27.44827701,-81.35608271,,84.126205,
27.44828102,-81.35612001,,83.620407,
27.44828548,-81.35615706,,83.078575,
27.44829051,-81.35619377,,82.634918,
27.44829611,-81.35623014,,82.137817,
27.44830215,-81.35626579,,81.65377,
27.44830878,-81.35630142,,81.194572,
27.44831592,-81.35633659,,80.565125,
27.44832365,-81.35637094,,79.881615,
27.44833202,-81.35640493,,79.181953,
27.44834093,-81.35643842,,78.366096,
27.44835035,-81.35647138,,77.520409,
27.44836028,-81.35650381,,76.804588,
27.44837082,-81.35653566,,75.920998,
27.44838189,-81.35656705,,75.369843,
27.44839343,-81.35659811,,74.89698,
27.44840542,-81.35662887,,74.594368,
27.44841785,-81.3566594,,74.386215,
27.44843066,-81.3566894,,74.447723,
27.44844404,-81.35671954,,74.509865,
27.4484578,-81.35674955,,74.586914,
27.44847194,-81.35677942,,74.765877,
27.44848646,-81.35680917,,74.897598,
27.44850142,-81.35683875,,75.076561,
27.44851679,-81.35686817,,75.200829,
27.44853252,-81.35689743,,75.332565,
27.44854862,-81.35692651,,75.51152,
27.44856509,-81.3569554,,75.64325,
27.44858201,-81.35698404,,75.814743,
27.44859934,-81.35701239,,75.876877,
27.44861688,-81.35704018,,75.945236,
27.44863497,-81.35706796,,76.054474,
27.44865345,-81.35709539,,76.042046,
27.44867242,-81.35712239,,76.029617,
27.44869183,-81.35714894,,76.017189,
27.44871165,-81.35717508,,76.004761,
27.4487319,-81.35720076,,75.986862,
27.44875258,-81.35722597,,75.924728,
27.44877381,-81.35725055,,75.862587,
27.44879554,-81.35727451,,75.793617,
27.44881773,-81.35729788,,75.662506,
27.44884037,-81.35732062,,75.482933,
27.44886324,-81.35734249,,75.353691,
27.44888689,-81.35736372,,75.173485,
27.44891101,-81.35738416,,75.043007,
27.44893555,-81.35740384,,74.862801,
27.44896049,-81.35742273,,74.726105,
27.4489858,-81.35744081,,74.483772,
27.44901153,-81.35745786,,74.284927,
27.44903754,-81.35747398,,73.968025,
27.44906375,-81.35748924,,73.595207,
27.44909009,-81.35750365,,73.197533,
27.44911651,-81.35751719,,72.563736,
27.44914291,-81.35752965,,71.811874,
27.44916896,-81.35754106,,71.000984,
27.44919514,-81.3575517,,70.057739,
27.44922119,-81.35756145,,69.012596,
27.44924708,-81.3575703,,68.063759,
27.44927276,-81.35757797,,66.956474,
27.44929828,-81.35758466,,65.973465,
27.44932366,-81.35759041,,65.103546,
27.44934891,-81.3575952,,64.244812,
27.44937402,-81.35759904,,63.499168,
27.44939899,-81.35760165,,62.764706,
27.44942384,-81.3576032,,62.154518,
27.44944859,-81.35760379,,61.657425,
27.449473,-81.35760345,,61.185181,
27.44949758,-81.35760221,,60.946575,
27.44952207,-81.35759994,,60.827271,
27.44954652,-81.35759696,,60.775078,
27.44957094,-81.35759336,,60.842182,
27.44959536,-81.35758917,,60.976398,
27.4496198,-81.35758442,,61.215004,
27.44964427,-81.35757889,,61.354198,
27.44966875,-81.35757259,,61.664883,
27.44969321,-81.35756546,,61.980541,
27.44971762,-81.3575574,,62.348392,
27.44974191,-81.35754833,,62.693871,
27.44976594,-81.35753785,,63.409691,
27.44978937,-81.35752634,,63.765736,
27.44981266,-81.35751363,,63.952148,
27.4498355,-81.35749986,,64.134209,
27.44985785,-81.3574851,,64.251961,
27.44987954,-81.35746911,,64.283028,
27.44990069,-81.35745221,,64.314819,
27.44992132,-81.35743446,,64.356247,
27.44994144,-81.35741589,,64.397667,
27.44996104,-81.35739654,,64.457947,
27.44997997,-81.35737624,,64.759926,
27.44999834,-81.35735524,,64.946335,
27.45001615,-81.35733359,,65.132751,
27.45003321,-81.35731155,,65.313568,
27.45004987,-81.35728868,,65.441574,
27.45006573,-81.35726502,,65.624252,
27.45008098,-81.35724078,,65.748528,
27.45009561,-81.35721596,,65.872803,
27.45010964,-81.35719057,,66.000809,
27.45012306,-81.35716463,,66.187218,
27.45013569,-81.357138,,66.373634,
27.45014773,-81.35711087,,66.560043,
27.4501592,-81.35708329,,66.746452,
27.45017011,-81.35705525,,66.9366,
27.45018048,-81.3570268,,67.181412,
27.45019007,-81.35699811,,67.369072,
27.45019924,-81.35696873,,67.62072,
27.45020792,-81.35693898,,67.928307,
27.45021609,-81.35690885,,68.18306,
27.45022378,-81.35687836,,68.558998,
27.45023082,-81.35684742,,68.993958,
27.45023738,-81.35681617,,69.425804,
27.45024348,-81.35678464,,69.801743,
27.45024915,-81.35675285,,70.233582,
27.45025441,-81.35672082,,70.606407,
27.45025916,-81.3566885,,70.976128,
27.45026358,-81.35665599,,71.289917,
27.45026764,-81.35662362,,71.656532,
27.45027144,-81.35659076,,71.969704,
27.45027495,-81.35655773,,72.340034,
27.45027804,-81.35652449,,72.653214,
27.4502808,-81.35649109,,73.026031,
27.45028322,-81.35645754,,73.39637,
27.45028529,-81.35642381,,73.709541,
27.45028701,-81.35638993,,74.082367,
27.45028831,-81.35635582,,74.455185,
27.45028936,-81.35632155,STOP,74.83049,
27.45029018,-81.35628713,,75.26297,
27.45029083,-81.35625257,,75.635796,
27.45029135,-81.35621821,,76.004883,
27.45029175,-81.35618332,,76.377708,
27.45029208,-81.35614829,,76.750526,
27.45029233,-81.35611312,,77.123352,
27.45029254,-81.35607781,,77.496178,
27.4502927,-81.35604234,,77.868996,
27.45029284,-81.35600667,,78.241821,
27.45029298,-81.35597085,,78.614639,
27.45029316,-81.35593488,,78.987465,
27.45029336,-81.35589876,,79.360291,
27.45029363,-81.35586248,,79.731255,
27.45029395,-81.35582601,,80.0438,
27.45029427,-81.35578975,,80.411652,
27.4502946,-81.35575297,,80.723579,
27.45029489,-81.35571603,,81.095154,
27.45029513,-81.35567894,,81.407082,
27.45029526,-81.35564167,,81.779907,
27.4502953,-81.3556043,,82.151482,
27.45029524,-81.35556684,,82.46093,
27.45029508,-81.35552931,,82.708244,
27.45029483,-81.35549173,,82.894653,
27.45029448,-81.35545408,,83.081062,
27.45029404,-81.35541633,,83.264984,
27.45029354,-81.35537847,,83.327126,
27.45029299,-81.35534045,,83.394226,
27.4502924,-81.35530262,,83.702431,
27.45029179,-81.35526412,,84.075256,
27.45029118,-81.35522539,,84.449326,
27.45029058,-81.35518644,,84.947037,
27.45028998,-81.35514729,,85.505028,
27.45028938,-81.35510795,,85.938744,
27.45028872,-81.35506843,,86.250053,
27.45028797,-81.35502877,,86.622887,
27.4502871,-81.354989,,86.995697,
27.45028608,-81.3549491,,87.36853,
27.45028491,-81.35490907,0,87.740715,
27.45028354,-81.35486888,,88.051407,
27.45028207,-81.35482895,,88.358986,
27.45028049,-81.35478847,,88.731812,
27.45027884,-81.35474784,,89.042496,
27.45027718,-81.35470707,,89.415321,
27.45027554,-81.35466612,,89.726006,
27.45027392,-81.35462505,,90.098824,
27.45027232,-81.35458385,,90.409508,
27.45027073,-81.35454255,,90.7202,
27.45026913,-81.35450114,,91.030884,
27.45026749,-81.35445962,,91.279434,
27.45026579,-81.35441802,,91.590118,
27.45026402,-81.35437632,,91.838669,
27.45026219,-81.35433495,,92.084724,
27.45026025,-81.35429307,,92.333275,
27.4502582,-81.35425105,,92.643349,
27.45025607,-81.35420891,,92.892509,
27.45025387,-81.35416665,,93.14106,
27.4502516,-81.35412426,,93.38961,
27.45024928,-81.35408174,,93.638153,
27.45024692,-81.35403905,SPLIT:FRONT STRAIGHT,93.886703,
27.45024455,-81.35399623,,94.135254,
27.45024217,-81.35395328,,94.383804,
27.4502398,-81.35391021,,94.693871,
27.45023744,-81.35386702,,94.943039,
27.45023513,-81.35382413,,95.189095,
27.45023284,-81.3537807,,95.376747,
27.45023058,-81.35373717,,95.624062,
27.45022837,-81.35369355,,95.872604,
27.45022622,-81.35364983,,96.121147,
27.45022414,-81.35360599,,96.369705,
27.45022244,-81.35356909,,96.578484,
